Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,CEP,Município,Bairro,price,url,Final de placa
"Carros, vans e utilitários",GM - CHEVROLET CORSA HAT. JOY 1.0/ 1.0 FLEXPOWER 8V 5P,GM - CHEVROLET,Passeio,2008,110,1.0,Flex,Manual,Hidráulica,Prata,4 portas,60533662,Fortaleza,Conjunto Ceará II,15000.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-classic-898662800,7
"Carros, vans e utilitários",HYUNDAI HB20S UNIQUE 1.0 FLEX 12V MEC.,HYUNDAI,,2019,30000,1.0,Flex,Manual,Mecânica,Preto,4 portas,60440092,Fortaleza,Demócrito Rocha,54900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-1-0-unique-833128105,5
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2018,35210,1.0,Flex,Manual,Elétrica,Branco,4 portas,60811110,Fortaleza,Engenheiro Luciano Cavalcante,45900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-onix-joy-2018-1-0-844458554,2
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2019,21103,1.0,Flex,Manual,Elétrica,Preto,4 portas,60871744,Fortaleza,Coaçu,50000.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-19-19-unico-dono-20mil-km-3-anos-de-garantia-chevrolet-898662707,5
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO ROBUST 1.6 TOTAL FLEX 8V,VW - VOLKSWAGEN,Van/Utilitário,2018,66000,1.6,Flex,Manual,Hidráulica,Branco,2 portas,60130304,Fortaleza,São João do Tauape,47990.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nova-saveiro-robust-1-6-flex-cs-2018-unico-dono-extra-869697283,2
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CD,FIAT,Van/Utilitário,2018,45000,1.4,Flex,Manual,Hidráulica,Prata,2 portas,60440116,Fortaleza,Demócrito Rocha,67000.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-1-4-cab-dupla-hard-working-18-18-880394080,
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CD,FIAT,Van/Utilitário,2018,64000,1.4,Flex,Manual,Hidráulica,Vermelho,4 portas,60440116,Fortaleza,Demócrito Rocha,66500.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-1-4-cab-dupla-hard-working-17-18-889469371,
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX CONNECT 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2021,0,1.6,Flex,Manual,Elétrica,,4 portas,60150162,Fortaleza,Aldeota,62990.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-1-6-2021-2022-659574384,
"Carros, vans e utilitários",AUDI Q3 2.0 TFSI QUAT. 170/180CV S-TRONIC 5P,AUDI,SUV,2014,54000,2.0 - 2.9,Gasolina,Automático,Elétrica,Branco,4 portas,60440200,Fortaleza,Jóquei Clube,85900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/audi-q3-quattro-blindada-carro-extra-ipva-2021-pago-845907145,7
"Carros, vans e utilitários",FORD KA 1.0 SEL TIVCT FLEX 5P,FORD,Hatch,2015,73,1.0,Flex,Manual,Elétrica,Prata,4 portas,60110480,Fortaleza,Joaquim Távora,37500.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sel-1-0-15-15-898662302,6
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH 1.0 12V FLEX 5P MEC,GM - CHEVROLET,Hatch,2022,0,1.0,Flex,Manual,Elétrica,Prata,4 portas,60175047,Fortaleza,Papicu,64990.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/novo-onix-1-0-motor-aspirado-0km-modelo-21-22-717272248,
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,,2014,80000,,,,,Prata,4 portas,62670000,São Gonçalo do Amarante,,28500.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-fire-economy-2014-extra-898662070,4
"Carros, vans e utilitários",FORD ECOSPORT TITANIUM 2.0 16V FLEX 5P,FORD,Van/Utilitário,2014,79000,2.0 - 2.9,Flex,Manual,Elétrica,Branco,4 portas,60055403,Fortaleza,Fátima,52990.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2014-2-0-titanium-manual-889052214,7
"Carros, vans e utilitários",HONDA FIT LX 1.5 FLEXONE 16V 5P AUT.,HONDA,Hatch,2015,84600,1.5,Flex,Automático,Elétrica,Cinza,4 portas,60842050,Fortaleza,Messejana,51900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-1-5-lx-automatico-2015-875859536,0
"Carros, vans e utilitários",HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,Hatch,2013,0,1.6,Flex,Manual,Elétrica,Vermelho,4 portas,60832173,Fortaleza,Lagoa Redonda,36900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyndai-hb20-1-6-2013-extra-troco-e-financio-892364259,2
"Carros, vans e utilitários",JEEP STD 1.8 4X2 FLEX 16V AUT,JEEP,Passeio,2021,0,1.8,Flex,Automático,Elétrica,Prata,4 portas,60810786,Fortaleza,Salinas,87900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-0km-pronta-entrega-833116445,0
"Carros, vans e utilitários",RENAULT CAPTUR INTENSE 1.6 16V FLEX 5P AUT.,RENAULT,SUV,2020,52000,1.6,Flex,Automático,Elétrica,Outra,4 portas,60831480,Fortaleza,Lagoa Redonda,,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/captur-intense-extra-894799093,7
"Carros, vans e utilitários",GM - CHEVROLET CORSA HAT. MAXX 1.0/ 1.0 FLEXPOWER 8V 5P,GM - CHEVROLET,Hatch,2009,130000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,60311030,Fortaleza,Pirambu,18200.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-maxx-1-0-2009-898660592,9
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2020,28257,,Flex,Manual,Hidráulica,Branco,4 portas,60810470,Fortaleza,Eng Luciano Cavalcante,49900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-volkswagen-gol-volkswagen-gol-1-0-882771488,5
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LTZ 1.4 16V TURBO FLEX 4P AUT.,GM - CHEVROLET,Sedã,2018,36200,,Flex,Automático,Hidráulica,Vermelho,4 portas,60810470,Fortaleza,Eng Luciano Cavalcante,87900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-chevrolet-cruze-cruze-sedan-1-4-ltz-auto-2018-859568951,6
"Carros, vans e utilitários",FIAT FIORINO FURGÃO WORK. HARD 1.4 FLEX 8V 2P,FIAT,Van/Utilitário,2019,10211,,Flex,Manual,Hidráulica,Branco,2 portas,60810470,Fortaleza,Eng Luciano Cavalcante,72900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-fiorino-fiat-fiorino-furgao-work-hard-1-4-893670992,0
"Carros, vans e utilitários",GM - CHEVROLET HATCH LT 1.0 12V FLEX 5P MEC,GM - CHEVROLET,Hatch,2019,26741,,Flex,Manual,Hidráulica,Branco,4 portas,60810470,Fortaleza,Eng Luciano Cavalcante,53900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-chevrolet-onix-chevrolet-onix-hatch-lt-1-0-849104984,7
"Carros, vans e utilitários",FORD KA 1.5 SE 12V FLEX 5P MEC.,FORD,Hatch,2019,30360,,Flex,Manual,Hidráulica,Vermelho,4 portas,60810470,Fortaleza,Eng Luciano Cavalcante,47900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-ford-ka-1-5-se-12v-flex-5p-mec-vermelho-2019-823499037,8
"Carros, vans e utilitários",TOYOTA 2.0 XEI 16V FLEX 4P AUTOMATICO,TOYOTA,Sedã,2019,21000,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,60165121,Fortaleza,Mucuripe,105000.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xei-2-0-flex-16v-automatico-895831793,8
"Carros, vans e utilitários",GM - CHEVROLET TRAILBLAZER LTZ 2.8 CTDI DIESEL AUT.,GM - CHEVROLET,Van/Utilitário,2013,175,,Diesel,Automático,Hidráulica,Branco,4 portas,60810470,Fortaleza,Eng Luciano Cavalcante,112900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-chevrolet-trailblazer-chevrolet-trailblazer-ltz-2-8-4x4-diesel-7-lugares-871892805,7
"Carros, vans e utilitários",GM - CHEVROLET ONIX SEDAN PLUS LT 1.0 12V TB FLEX AUT.,GM - CHEVROLET,Sedã,2020,57031,,Flex,Automático,Hidráulica,Prata,4 portas,60810470,Fortaleza,Eng Luciano Cavalcante,75900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-chevrolet-onix-chevrolet-onix-sedan-plus-lt-1-0-888103083,0
"Carros, vans e utilitários",HYUNDAI HR 2.5 TCI DIESEL (RS/RD),HYUNDAI,Van/Utilitário,2014,91000,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,2 portas,60125000,Fortaleza,Meireles,71900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/caminhao-hyundai-hr-13-14-91-000km-extra-894113533,5
"Carros, vans e utilitários",FIAT TORO FREEDOM 2.0 16V 4X4 DIESEL AUT.,FIAT,Van/Utilitário,2019,61292,,Diesel,Automático,Hidráulica,Branco,4 portas,60810470,Fortaleza,Eng Luciano Cavalcante,123900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-fiat-toro-freedom-2-0-867630963,9
"Carros, vans e utilitários",RENAULT LOGAN LIFE FLEX 1.0 12V 4P MEC.,RENAULT,Sedã,2020,58000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,60810786,Fortaleza,Salinas,50900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/logan-2020-life-1-0-flex-892491841,
"Carros, vans e utilitários",GM - CHEVROLET HATCH LT 1.0 12V TB FLEX 5P MEC,GM - CHEVROLET,Hatch,2020,12000,1.0,Flex,Manual,Elétrica,Preto,4 portas,60440093,Fortaleza,Demócrito Rocha,69900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-0-20-20-12-mil-km-883069043,3
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH 1.0 12V FLEX 5P MEC,GM - CHEVROLET,Hatch,2019,19000,1.0,Flex,Manual,Mecânica,Preto,4 portas,60810792,Fortaleza,Salinas,,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-2019-pronto-entregar-885767687,
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,Passeio,2019,30000,,Flex,Automático,,,4 portas,60810160,Fortaleza,Guararapes,64900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-2018-2019-1-4-mpfi-lt-8v-flex-4p-automatico-854239349,7
"Carros, vans e utilitários",FIAT PALIO ATTRA./ITALIA 1.4 EVO F.FLEX 8V 5P,FIAT,Hatch,2015,60000,1.4,Flex,Manual,Hidráulica,Cinza,4 portas,60430270,Fortaleza,Rodolfo Teófilo,31500.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/troco-em-moto-palio-attractive-1-4-flex-2015-completo-top-aceito-carta-de-credito-852452659,1
,,,,,,,,,,,,,,,,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-freemont-2012-unico-dono-carro-todo-revisado-nada-pra-fazer-880904721,
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,,2011,17000,,Flex,Manual,Hidráulica,,,61760000,Eusébio,,24000.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/classic-2011-898659038,8
"Carros, vans e utilitários",TOYOTA HILUX CD SR 4X2 2.7 16V/2.7 FLEX AUT.,TOYOTA,Pick-up,2014,62000,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,4 portas,60440116,Fortaleza,Demócrito Rocha,102000.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hilux-sr-flex-ano-2014-aut-com-rodas-20-873278411,6
"Carros, vans e utilitários",NISSAN MARCH,NISSAN,,2015,37700,,Flex,Manual,,Prata,4 portas,60810475,Fortaleza,Engenheiro Luciano Cavalcante,35990.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-march-1-6-sv-16v-flex-4p-manual-893847683,
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Van/Utilitário,2022,0,1.6,Flex,Manual,Hidráulica,Branco,2 portas,60000000,Fortaleza,Centro,102990.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cross-cab-dupla-21-22-883472741,0
"Carros, vans e utilitários",FIAT MOBI EASY ON 1.0 FIRE FLEX 5P.,FIAT,Hatch,2017,33000,1.0,Flex,Manual,Elétrica,Branco,4 portas,60020180,Fortaleza,Benfica,37900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mobi-easy-on-2017-muito-novo-nunca-bateu-sem-repinturas-855214860,3
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2018,70000,1.0,Flex,Manual,Elétrica,Branco,4 portas,63260000,Brejo Santo,,44999.0,https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-2018-completo-central-multimidia-e-camera-de-re-ipva-2021-pago-866851429,5
"Carros, vans e utilitários",GM - CHEVROLET HATCH LT 1.0 12V TB FLEX 5P MEC,GM - CHEVROLET,Hatch,2021,0,1.0,Flex,Manual,Hidráulica,,4 portas,60810475,Fortaleza,Engenheiro Luciano Cavalcante,68900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-lt1-1-0-2021-836383746,0
"Carros, vans e utilitários",FIAT UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P,FIAT,Passeio,2002,127000,1.0,Gasolina,Manual,Mecânica,Azul,2 portas,60120100,Fortaleza,São João do Tauape,14900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-1-0-mpi-mille-fire-8v-flex-2p-manual-851201269,8
"Carros, vans e utilitários",HYUNDAI HB20S PREMIUM 1.6 FLEX 16V AUT. 4P,HYUNDAI,Sedã,2014,83000,1.6,Flex,Automático,Hidráulica,Branco,4 portas,60175045,Fortaleza,Papicu,47990.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-sedan-premium-2014-895420197,4
"Carros, vans e utilitários",JEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2020,7000,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,60150100,Fortaleza,Aldeota,128900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/compass-longitude-premium-2020-branco-perola-7mil-km-898323776,3
"Carros, vans e utilitários",GM - CHEVROLET TRACKER 2.0 16V 128CV MPFI 4X4 5P,GM - CHEVROLET,SUV,2009,161,2.0 - 2.9,Gasolina,Manual,Hidráulica,Cinza,4 portas,60431086,Fortaleza,Rodolfo Teófilo,38999.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tracker-2-0-completa-4x4-2009-imperdivel-895351007,6
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2017,43000,1.0,Flex,Manual,Elétrica,Preto,4 portas,61700000,Aquiraz,,47900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-hatch-2017-extra-888827768,1
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2017,59560,1.0,Flex,Manual,Hidráulica,Prata,4 portas,60810025,Fortaleza,Guararapes,44000.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb-20-2017-1-0-comfort-898294402,6
"Carros, vans e utilitários",GM - CHEVROLET SPIN ACTIV7 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,Van/Utilitário,2016,46259,1.8,Flex,Automático,Hidráulica,Outra,4 portas,60140061,Fortaleza,Centro,53900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/spin-activ-automatica-15-16-877410846,9
"Carros, vans e utilitários",FIAT PALIO CELEBRATION 1.0 FIRE FLEX 8V 4P,FIAT,Hatch,2016,68000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,60822498,Fortaleza,Cidade dos Funcionários,32800.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-fire-1-0-flex-ano-2016-completo-muito-novo-807739849,0
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2012,65000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,60410225,Fortaleza,Montese,43900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-lt-completo-troco-financio-facilito-861492076,3
"Carros, vans e utilitários",FIAT SIENA ESSENCE 1.6 FLEX 16V 4P,FIAT,Passeio,2015,245000,1.6,Gás Natural,Manual,Hidráulica,Branco,4 portas,60120001,Fortaleza,Aldeota,29900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-1-6-com-gnv-ano-2015-889289758,6
"Carros, vans e utilitários",TOYOTA COROLLA GLI 1.8 FLEX 16V  AUT.,TOYOTA,Sedã,2015,97000,1.8,Flex,Automático,Elétrica,Cinza,4 portas,60810786,Fortaleza,Salinas,72900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-gli-1-8-2015-automatico-869957697,6
"Carros, vans e utilitários",FIAT PALIO WAY CELEBRATION 1.0 F. FLEX 8V 5P,FIAT,Hatch,2015,70,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,60455360,Fortaleza,Parquelândia,35000.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-way-2015-extra-extra-898657258,
"Carros, vans e utilitários",TOYOTA HILUX SW4 SR 4X2 2.7/ 2.7 FLEX 16V AUT.,TOYOTA,,2021,0,,Flex,Automático,,Branco,4 portas,60810004,Fortaleza,Guararapes,265000.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-sw4-2021-2-7-vvt-i-flex-srv-7l-4x2-automatico-872506811,
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2014,46000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,60140200,Fortaleza,Aldeota,36900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-plus-1-0-895503806,7
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2020,42422,,Flex,Manual,,,4 portas,60175053,Fortaleza,Papicu,55830.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-2019-2020-1-6-msi-totalflex-4p-manual-886911539,8
"Carros, vans e utilitários",TOYOTA COROLLA ALTIS HYBRID 1.8 16V FLEX AUT.,TOYOTA,,2021,19485,1.8,Flex,Automático,Elétrica,Branco,4 portas,60810470,Fortaleza,Eng Luciano Cavalcante,156900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-1-8-premium-altis-hybrid-2021-878594885,0
"Carros, vans e utilitários",MITSUBISHI ASX 2.0 16V 4X4 160CV AUT.,MITSUBISHI,SUV,2012,81161,2.0 - 2.9,Gasolina,Automático,Hidráulica,Preto,4 portas,60743780,Fortaleza,Passaré,54900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/asx-2012-4x4-898656274,7
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2014,88000,1.4,Flex,Manual,Elétrica,Preto,2 portas,60740020,Fortaleza,Parangaba,39900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-prisma-1-4-871136041,9
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2019,36311,1.0,Flex,Manual,Hidráulica,Prata,4 portas,60455372,Fortaleza,Parquelândia,48000.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-1-0-2019-833939338,8
"Carros, vans e utilitários",VW - VOLKSWAGEN T-CROSS HIGHLINE 1.4 TSI FLEX 16V 5P AUT,VW - VOLKSWAGEN,SUV,2021,0,,Flex,Automático,Elétrica,,,60000000,Fortaleza,Centro,135000.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/t-cross-highline-250tsi-891639206,
"Carros, vans e utilitários",BMW Z4 ROADSTER SDRIVE 30I MSPORT 2.0 TB AUT,BMW,Conversível,2019,20000,2.0 - 2.9,Gasolina,Automático,Elétrica,Branco,2 portas,60055402,Fortaleza,José Bonifácio,0.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bmw-z4-sdrive-30i-2-0-msport-2019-873349806,5
"Carros, vans e utilitários",MERCEDES-BENZ C-180 KOMPRESSOR CLASSIC 1.8 16V 143CV,MERCEDES-BENZ,Sedã,2005,42000,1.8,Flex,Automático,Hidráulica,Prata,4 portas,60055402,Fortaleza,José Bonifácio,0.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-c-180-kompressor-2005-853709724,5
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK HIGHLINE CD 3.0 4X4 TB DIES. AUT.,VW - VOLKSWAGEN,Pick-up,2021,0,3.0 - 3.9,Diesel,Automático,Hidráulica,Branco,4 portas,60150162,Fortaleza,Aldeota,,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/amarok-highline-v6-258cv-860844484,0
"Carros, vans e utilitários",JEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2017,35000,2.0 - 2.9,Flex,Automático,Elétrica,Cinza,4 portas,60055402,Fortaleza,José Bonifácio,0.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-2-0-4x2-flex-2017-873341525,3
"Carros, vans e utilitários",GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,Hatch,2012,50000,1.0,Gasolina,Manual,Hidráulica,Prata,4 portas,61931080,Maracanaú,Distrito Industrial III,24500.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-para-exigentes-898655127,0
"Carros, vans e utilitários",SUZUKI 4SPORT 1.4 BOOSTERJET AT ALLGRIP AWD,SUZUKI,,2018,44000,1.4,Gasolina,Automático,Elétrica,,4 portas,60030051,Fortaleza,Centro,102900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-vitara-4sport-2018-allgrip-898655098,
"Carros, vans e utilitários",HYUNDAI HB20 PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,Hatch,2018,27000,1.6,Flex,Automático,Hidráulica,Prata,4 portas,60140061,Fortaleza,Centro,64900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-premium-automatico-2018-2018-895655027,1
"Carros, vans e utilitários",HONDA CITY SEDAN LX 1.5 FLEX 16V 4P AUT.,HONDA,Sedã,2014,81000,1.5,Flex,Automático,Hidráulica,Prata,4 portas,60810160,Fortaleza,Guararapes,49900.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/city-lx-2014-2014-automatico-completo-extra-892671681,7
"Carros, vans e utilitários",FIAT PALIO WEEK. ATTRACTIVE 1.4 FIRE FLEX 8V,FIAT,Van/Utilitário,2015,68000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,60115222,Fortaleza,Joaquim Távora,31990.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-elx-1-4-top-2015-2015-891347666,7
"Carros, vans e utilitários",TOYOTA HILUX,TOYOTA,Pick-up,2009,300000,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,2 portas,60810786,Fortaleza,Salinas,130000.0,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hilux-diesel-4x4-2009-cesto-aereo-masal-896949371,1
